toi,tfopwg_disp,pl_orbper,pl_trandurh,pl_trandep,pl_rade,st_teff,st_rad
3414.01,PC,9.7355768,5.954,2590.0,9.29033,5033.0,1.81
3415.01,PC,3.5714448,2.356,4090.0,18.4074,5942.0,2.56
3416.01,PC,2.3626917,2.938,7280.0,14.4588,8360.0,1.62
3417.01,PC,2.7194615,2.481,18840.0,12.4906,5454.0,0.89
3418.01,PC,7.3039869,5.3650109,7722.2055378,,5308.5,
3419.01,PC,7.9969538,5.4,19120.0,,5305.8,
342.01,FP,10.45776,3.148,8773.24,,5800.0,
3420.01,FP,1.5971426,3.316,2150.0,7.98964,6263.0,1.77
3421.01,PC,2.8389301,2.45,6210.0,16.9204,7132.0,2.14
3422.01,KP,3.7788779,3.1290228,17654.0731284,13.9739571,5817.7,1.02896
3423.01,FP,2.5313424,2.246,5830.0,,9598.5,
3424.01,FP,0.6691882,1.347,2850.0,9.96751,6623.0,1.76
3425.01,PC,0.765415,1.389,2740.0,8.47671,6034.0,1.51
368.01,FP,1.38665,2.238,24680.0,15.5656,5444.0,0.93
3680.01,APC,1.7054246,1.021,3781.0,14.1638,6304.0,2.24
3681.01,KP,4.6401269,3.0320144,9954.9098835,10.2407443,5191.0,1.00936
3682.01,PC,3.3462671,3.625,4070.0,12.1727,5501.0,1.91
3683.01,PC,1.3697115,1.951,3867.0,20.6045,7321.3,2.15
3684.01,FP,3.105654,1.999,12400.0,17.6225,6241.0,1.44
3685.01,PC,4.9777448,2.891,13389.0,12.9782,5785.0,1.21
3686.01,PC,5.0778064,3.6413963,14469.3182017,14.9343184,5262.0,1.24347
3687.01,PC,4.4543921,6.186,18251.0,,5854.0,
3688.01,CP,3.246208,3.4201513,9405.9910446,13.2996429,6088.0,1.34548
3689.01,PC,2.4145007,2.272,7472.5714594,15.7019,6391.0,1.67
369.01,PC,5.4640119,2.928,3785.0,,,
3690.01,PC,10.0755592,1.066,5820.0,8.169,4798.6,0.97
3691.01,PC,3.3411398,3.244,15431.0,15.9091,6702.0,1.3
3692.01,PC,3.3210331,4.684,10206.0,,5218.2,
3693.01,CP,9.0881638,3.402,24660.0,12.8974,5211.0,0.8
3694.01,PC,2.5400911,1.668,4260.0,5.00683,4245.0,0.77
3695.01,APC,0.6041576,1.426,4997.0,28.9099,6231.0,1.97
3696.01,PC,4.4236103,4.356,5831.0,13.1733,6120.1,1.86
2870.01,PC,5.7655904,1.757,7910.0,19.7343,5409.0,2.0
2871.01,FP,0.4057204,1.201,2620.0,6.83767,6541.0,1.32
2872.01,FP,5.2201338,2.584,6040.0,14.7463,11632.0,1.95
2873.01,PC,1.252025,0.816,8690.0,,5000.0,
2874.01,FP,3.3004862,2.959105,2403.5706041,8.5365984,6408.0,1.30784
2875.01,PC,3.4142143,4.212,3400.0,15.9231,8573.0,2.72
2876.01,PC,6.2996307,1.918,9530.0,9.36407,5137.0,0.92
2877.01,PC,3.4074188,3.111,18130.0,17.1042,6237.0,1.24
2878.01,FP,2.0849517,3.099,2380.0,4.65169,6163.0,0.94
2879.01,FP,2.3252878,2.277571,29370.954615,12.8754,5744.0,1.1
288.01,PC,711.7473963,6.7075614,1566.1541118,9.065007,6530.0,2.02087
2880.01,PC,4.7799716,4.976,5250.0,13.1891,6605.0,1.79
2881.01,PC,2.9301843,4.218,6280.0,13.1989,6032.0,1.65
2882.01,PC,2.0083269,4.37,1680.0,4.99539,6656.0,1.28
2883.01,PC,3.7064049,2.056,4710.0,,6016.0,
2884.01,PC,2.935886,2.93,5900.0,14.3093,5896.0,1.77
2885.01,PC,6.3350651,2.37,4160.0,15.3432,9608.0,2.28
2886.01,PC,1.6020002,2.625,21520.0,18.6498,6141.0,1.22
2887.01,PC,4.9182798,3.7931445,20620.2444335,17.0084738,7185.0,1.1499
315.01,FP,3.55562,1.838,2610.0,11.1675,5671.0,1.34
3150.01,PC,5.3430663,5.101,7220.0,21.0355,7822.0,2.15
3151.01,PC,1.7257597,1.375,13880.0,15.2188,7235.0,1.27
3152.01,PC,0.7815064,1.353,8410.0,11.9775,7691.0,1.37
3153.01,FP,1.1216021,1.6434889,3599.1066292,,3294.0,
3154.01,PC,4.0333818,4.414595,13745.2980794,13.1197,6347.3,1.73
3155.01,APC,4.6492201,1.143,7880.0,8.96002,5110.0,0.93
3156.01,APC,0.7463239,1.49,24240.0,19.7419,5132.0,1.04
3157.01,PC,2.8823183,3.6626984,66566.1005931,,5068.9,
3158.01,PC,6.8561604,4.32,5540.0,14.3692,6282.0,2.01
3159.01,PC,1.4753526,3.29,870.0,5.30533,5732.0,1.81
316.01,APC,13.32379,2.561,95718.1,28.7396,4312.0,0.84
3160.01,PC,3.9712794,2.606,8670.0,15.3233,6200.0,1.62
3161.01,PC,1.4010338,2.22,13310.0,18.1441,7014.0,1.52
3162.01,PC,1.5755252,3.5874714,3712.6009177,21.7284649,6560.0,2.1970401
3163.01,PC,3.0749168,2.67,8540.0,15.2762,6782.0,1.6
3164.01,FP,1.7765395,1.258,14020.0,16.6,6394.0,1.28
3165.01,PC,2.5433707,3.2214112,55256.7333661,29.0069132,6748.0,1.12503
3166.01,PC,1.87502,2.664,21260.0,,6263.0,
3426.01,PC,6.1786733,4.289,16990.0,18.581,5806.0,1.4
3427.01,PC,2.9526508,2.503,9320.0,17.072,5812.0,1.73
3428.01,PC,5.3945125,7.126,1430.0,,,
3429.01,PC,13.9311096,3.508,6720.0,14.0219,6445.0,1.69
343.01,PC,1.7563116,1.8543683,3476.9463159,8.3651129,5885.0,1.20235
3430.01,APC,5.0949767,4.57,4150.0,15.7588,6565.0,2.25
3431.01,PC,3.919695,4.027,12270.0,19.0078,6438.0,1.73
3432.01,PC,9.148074,3.8870163,22476.4703198,,3999.0,
3433.01,PC,2.7765784,2.076,5710.0,6.07883,4348.2,0.78
3434.01,PC,3.1510024,0.612,4700.0,12.7872,5927.9,1.5
3435.01,FP,11.8885643,2.567,35450.0,19.2143,4427.0,0.75
3436.01,FP,1.3955317,2.62,960.0,10.461,4957.2,3.29
3437.01,PC,4.9873145,2.3425677,16931.1672966,12.4458895,6199.0,0.87414
3438.01,PC,1.6660179,1.445,2090.0,10.257,5993.3,2.01
3439.01,PC,5.9349921,1.423,9840.0,13.8526,5320.0,1.13
344.01,PC,6.0672187,3.0803438,7468.3938627,9.4901642,6149.0,1.0793999
3440.01,FP,1.7167587,2.044,13620.0,,3917.3,
3441.01,PC,4.2594558,3.391,7500.0,10.33,5763.8,1.18
3442.01,PC,3.4569274,2.805,20700.0,,4973.0,
3697.01,APC,9.9441709,2.698,15252.0,22.7702,5252.0,1.37
3698.01,PC,2.3467263,4.2923576,6652.2691917,15.2126883,6121.8,1.78044
3699.01,PC,3.0423931,2.7491505,10703.7246212,18.1780385,7046.0,1.65768
370.01,PC,4.0463709,3.0383534,27706.6329031,18.1541478,5805.0,1.05486
3700.01,PC,4.4184429,3.2423132,12333.3914621,12.8324877,6166.0,1.11999
3701.01,PC,4.2605739,2.5821706,20069.2666289,15.3220568,5457.0,1.0759
3702.01,PC,2.2842184,1.07,8675.0,,4930.6,
3703.01,PC,3.8901335,4.0827715,6927.6783585,19.0494736,6530.0,2.2370601
3704.01,PC,1.3944879,1.8149062,12737.547033,18.0998636,5483.9,0.965059
3705.01,KP,1.9025032,1.6652986,10717.8931836,11.3732439,5464.2,1.02592
3706.01,PC,4.3701795,3.7808822,15001.3632154,15.4523265,6647.1,1.23067
3707.01,PC,4.9107194,4.445,8240.0,14.9335,6302.0,1.66
3708.01,PC,7.27299,4.323,13820.0,13.3662,5400.0,1.13
3709.01,PC,3.2509846,2.2931885,10852.369209,,,
371.01,PC,3.4813814,2.2906804,5175.9836967,6.5778157,5389.0,0.910221
3710.01,PC,2.4802272,3.51,8420.0,15.7506,6267.0,1.72
3711.01,PC,3.0108217,1.723,8840.0,18.2459,5983.0,1.89
2888.01,PC,4.218652,1.7861148,9198.260437,,9307.0,
2889.01,PC,3.6579148,4.33,32300.0,,5765.0,
289.01,PC,,6.463,5520.0,16.0647,5728.0,1.69
2890.01,PC,3.1958886,1.548,10760.0,16.4567,6496.3,1.39
2891.01,PC,17.3076615,4.843,8880.0,17.4207,6693.0,1.81
2892.01,PC,14.9502738,4.464,8070.0,15.1651,5068.0,0.79
2893.01,PC,10.3629429,3.168,5880.0,7.36873,5467.0,0.96
2894.01,PC,7.4190257,2.472,11610.0,11.48,6004.0,1.02
2895.01,PC,8.7858955,5.908,3910.0,10.3307,6749.0,1.63
2896.01,PC,1.3475728,1.589,2570.0,18.0939,5434.0,3.36
2897.01,PC,12.0040505,3.95,6890.0,7.9538,5777.0,0.98
2898.01,PC,3.6128161,3.7292938,9701.7379772,17.5748151,7186.0,1.71382
2899.01,PC,4.0874138,2.061,7470.0,17.2785,5881.0,1.83
290.01,FP,21.05271,4.91,21440.0,36.6999,5736.0,1.73
2900.01,PC,1.317173,2.581,14130.0,,4649.5,
2901.01,PC,4.6086828,4.283,13990.0,20.3715,8097.0,1.72
2902.01,FP,2.9918201,2.231,3410.0,5.2899,5301.0,0.89
2903.01,PC,3.5947639,1.81,3070.0,5.10241,5594.0,0.93
2904.01,PC,7.5010022,3.977,2550.0,7.05091,5673.0,1.31
3167.01,PC,3.0959309,2.545,14080.0,17.8437,6918.0,1.47
3168.01,PC,5.1745185,2.441,10490.0,13.926,5340.0,1.36
3169.01,PC,4.4814049,1.689,10170.0,13.8048,6232.0,1.37
317.01,PC,3.3262977,2.9439229,24223.6280838,14.7729343,5391.0,0.947585
3170.01,PC,1.8923031,1.956,4800.0,,6898.3,
3171.01,PC,1.5706704,3.3750912,16439.1877398,,5164.3,
3172.01,PC,3.0031058,3.4866136,6677.7862161,16.5290691,6212.0,1.91287
3173.01,PC,8.7719993,4.92,5010.0,13.7272,6057.7,1.9
3174.01,FP,1.1960086,2.35,11770.0,15.4837,7108.0,1.55
3175.01,PC,1.6546269,3.3211285,24077.1521821,,7910.0,
3176.01,PC,4.7606207,5.9420443,7813.8313853,14.527713,6213.0,1.1804399
3177.01,PC,2.114655,1.945,24130.0,14.2745,5254.0,0.89
3178.01,PC,2.9331094,3.911,14410.0,,,
3179.01,PC,4.7076648,1.834,16490.0,15.3769,5904.0,1.18
318.01,PC,3.7463765,1.9560091,18855.6336929,10.6334288,4696.0,0.775888
3180.01,PC,2.0963263,1.217,7200.0,12.906,5809.0,1.56
3181.01,FP,3.5366743,2.697,13180.0,13.338,5971.0,1.14
3182.01,PC,5.0700956,2.763,3570.0,5.54459,5641.0,0.96
4458.01,PC,3.939371,5.8132051,4051.5089426,13.6344163,5904.4,2.0955601
4459.01,PC,5.7475343,1.846,11890.0,6.43097,3750.0,0.58
446.01,APC,3.5018023,3.917956,16196.191206,22.103526,6383.9,1.66889
4460.01,PC,28.6648749,5.395,1025.0,3.15161,4818.0,0.69
4461.01,FP,3.7006742,3.115,840.0,2.61277,5025.0,0.79
4462.01,CP,4.9133022,5.159,2040.0,9.33912,5918.0,2.06
4463.01,CP,2.88069,1.784,10380.0,22.4297,5541.0,1.09
4464.01,PC,8.0379975,3.287,320.0,7.65886,5022.0,5.14
4465.01,CP,,12.002,13520.0,11.62,5557.0,0.99
4466.01,KP,5.0141991,4.5606871,6026.126007,13.4911728,6669.0,1.69675
4467.01,KP,7.7942155,0.9710311,2950.7357104,4.9169842,5461.54,0.897403
4468.01,PC,2.7708596,2.17,22640.0,12.2577,4975.0,0.79
4468.02,PC,7.014001,2.9681334,1646.6732684,3.6528621,4975.0,0.789304
4469.01,KP,2.6634154,1.8429688,37522.94895,13.6857367,4051.0,0.701369
447.01,APC,5.5292743,2.542935,17914.4576673,23.5458512,6350.0,1.26396
4470.01,KP,2.2185748,1.8233621,25854.2144559,13.3010355,5023.0,0.776484
4471.01,KP,3.2432488,3.0748441,17481.8216448,14.5800064,5778.0,1.09304
4691.01,PC,8.5725884,4.495,4880.0,10.4135,5807.0,1.5
4692.01,PC,4.0519584,0.666,5310.0,10.7206,5147.0,1.12
4693.01,APC,1.9113216,1.167,7400.0,10.1581,4578.0,1.05
4694.01,PC,5.629318,1.847,8030.0,14.4974,5885.0,1.53
4695.01,PC,35.7861915,2.924,20160.0,13.2073,5755.0,0.85
4696.01,PC,4.1249095,3.025,5480.0,10.7709,6007.5,1.44
4697.01,PC,5.0274739,6.229,4070.0,13.8852,5178.0,2.12
4698.01,PC,4.2333233,2.325,10850.0,12.5093,5696.0,1.14
4699.01,PC,10.1766089,4.474,7980.0,11.0026,5452.0,1.19
470.01,CP,12.1914558,3.3188127,2625.0570737,4.6131319,5418.0,0.840971
4700.01,APC,2.2964514,1.734,3430.0,,4391.0,
4701.01,PC,8.5821795,3.835,6790.0,9.30439,5818.0,1.1
4702.01,PC,3.121702,3.323,12650.0,14.8115,5944.0,1.29
4703.01,PC,5.1155806,3.042,6250.0,13.6976,6349.0,1.71
4704.01,APC,2.6875966,1.469,2480.0,13.3886,5885.0,2.24
4705.01,PC,11.9140328,5.076,3050.0,9.89059,5359.0,1.77
4706.01,PC,735.982363,5.289,9100.0,12.541,5309.0,1.01
4707.01,PC,0.4709937,0.336,1900.0,14.5973,6719.0,1.47
4708.01,PC,3.3560085,3.354,10850.0,15.1419,5906.0,1.27
3980.01,PC,3.6089193,2.255,5318.0,17.0677,5854.0,1.63
3981.01,FP,2.2437501,3.821,2880.0,10.0826,7209.0,1.96
3982.01,PC,5.3438948,4.139,6479.0,16.9428,7469.0,2.3
3983.01,FA,3.8961515,1.742,8620.0,8.40446,5477.2,0.87
3984.01,CP,4.3533211,1.894,21740.0,7.17236,3422.0,0.46
3985.01,FP,3.2358535,3.777,5460.0,,5095.6,
3986.01,FP,1.6212474,3.262,1100.0,10.3122,4949.0,3.11
3987.01,FA,3.2358247,3.629,3260.0,,,
3988.01,PC,2.8744227,4.081,5002.0,13.3953,6334.0,2.17
3989.01,FP,4.0104917,2.293,6051.0,,12373.0,
399.01,FP,1.5716819,1.9672248,743.4097278,4.5091786,4752.8,0.982066
3990.01,FP,5.8423636,2.416,2280.0,18.7395,8648.0,3.85
3991.01,PC,2.2774846,3.756,1520.0,17.7506,4827.0,4.7
3992.01,PC,6.397886,2.296,9792.0,,5324.0,
3993.01,PC,2.2237067,2.7337946,4640.0476893,16.2026957,6424.0,1.4399
3994.01,FP,3.8974136,2.061,1990.0,6.8757,6827.0,1.51
3995.01,APC,6.4219775,4.211,22004.0,,6197.0,
3996.01,FP,17.2045725,4.987,3770.0,21.5086,6278.0,1.77
3997.01,PC,3.4600026,1.827,8214.0,17.6761,5997.0,1.37
4240.01,PC,10.1238604,2.239,7090.0,15.7944,6531.0,1.81
4241.01,PC,3.1118943,2.761,16660.0,14.3339,5412.6,1.08
4242.01,PC,3.0579913,3.125607,7764.9825702,14.2454281,5967.0,1.59436
4243.01,PC,1.0886286,2.4298631,412.1764427,8.7147619,6127.0,4.2160501
4244.01,PC,1.8665254,3.109,3606.0,10.2057,6310.3,1.61
4245.01,PC,3.1527177,1.8963737,4102.6968156,5.7168495,5093.0,0.800841
4246.01,PC,12.8860009,5.137673,11434.9523427,12.0983571,6126.0,1.11324
4247.01,PC,4.3539599,3.4390219,41586.4865614,23.0280318,5883.0,1.09523
4248.01,PC,5.1442317,5.856,4310.0,13.8382,5936.0,2.09
4249.01,PC,6.772626,4.592009,8606.4623591,19.1292,4360.5,2.12
425.01,FP,3.60364,3.728,6281.32,14.1007,6896.7,1.62
4250.01,PC,4.0185922,4.47,6230.0,13.9642,7156.0,1.77
4251.01,FP,0.9109508,1.473,4720.0,13.0531,9421.0,1.79
4252.01,PC,2.6085023,1.9206019,10431.5892384,13.8957666,7302.0,1.2122999
4253.01,PC,3.4192373,3.37339,19414.5446339,,5658.5,
4254.01,PC,1.1462769,2.7834681,4058.2232173,14.1198099,6416.0,2.11854
4255.01,FP,2.5057108,1.962,3170.0,12.9673,8330.0,2.26
4472.01,KP,8.6004516,8.950521,3575.6614227,14.548121,6011.95,2.3108399
4473.01,KP,3.7970076,2.5256778,16421.7314916,11.7557579,5211.36,0.832631
4474.01,KP,3.3119026,1.181072,7620.7493837,10.9625327,5355.0,1.09206
4475.01,KP,3.578757,3.1806502,11391.7385882,12.1416042,5482.59,1.06062
4476.01,KP,1.5947535,1.94145,15065.2565497,14.3739674,5703.0,1.15986
4477.01,FP,7.8127906,6.304,8120.0,22.0599,8451.0,2.38
4478.01,PC,2.7586362,2.868,4240.0,7.78435,5774.0,1.17
4479.01,CP,1.1589013,1.1688702,3470.6759302,2.6829722,3449.0,0.427389
448.01,CP,0.8820624,0.5759672,11755.4509288,8.3888941,4669.0,0.782888
4480.01,KP,3.8493846,2.6908269,1372.2876678,16.8088001,5843.47,3.9119101
4481.01,CP,0.9263237,0.81,952.0,1.67823,3573.0,0.43
4482.01,KP,2.8164979,2.6896665,19270.727034,14.4894174,5413.0,1.0130399
4483.01,KP,1.752217,2.1714375,77630.4124578,20.3177656,4355.0,0.740712
4484.01,PC,2.6890703,2.1209962,38330.4094984,15.2271225,4844.0,0.785703
4485.01,KP,7.3405675,3.2557004,11139.7005929,16.7317044,5828.81,1.4372801
4486.01,KP,2.6915408,3.986,7265.0,17.4501,6955.0,1.96
4487.01,PC,3.9540617,3.869,5820.0,13.1238,5773.0,1.69
4709.01,APC,6.2397532,3.209,11490.0,7.89594,5956.9,0.5
471.01,KP,3.5857076,2.7072065,11813.302926,15.8525901,6400.0,1.34556
4710.01,PC,1.4798437,2.702,3090.0,8.37272,5475.0,1.5
4711.01,PC,3.7081082,6.54,1490.0,13.6266,5337.0,3.56
4712.01,PC,8.8720052,3.592,4370.0,8.76898,5626.0,1.31
4713.01,APC,2.9532479,3.095,6210.0,,7076.3,
4714.01,PC,7.9144674,3.114,20760.0,14.5746,5431.0,1.0
4715.01,FP,6.4274159,1.277,3940.0,12.9491,6227.0,1.58
4716.01,PC,5.2376102,6.518,3830.0,16.2444,7666.0,2.59
4717.01,PC,4.1583367,3.043,9610.0,16.0152,8131.7,1.55
4718.01,PC,5.1409029,2.265,5830.0,8.29803,6282.4,1.07
4719.01,PC,14.3953055,2.87,17315.0,11.615,4850.0,0.77
472.01,APC,0.5682596,0.755,42540.0,24.8489,3294.0,0.5
4720.01,PC,3.7810832,3.069,8030.0,15.3456,6364.0,1.59
4721.01,PC,4.0086493,2.468972,9213.7506419,7.2935622,4779.0,0.77199
4722.01,PC,10.8910909,3.992,4350.0,10.6208,6619.0,1.61
4723.01,PC,3.6590997,2.955,8630.0,14.6976,6624.0,1.58
4724.01,PC,3.572359,2.731,1300.0,3.43709,5730.0,0.92
4725.01,PC,2.0763072,1.223,16220.0,12.6426,5805.0,0.95
3998.01,PC,1.81451,1.746,12864.0,13.3431,5696.0,1.17
3999.01,FP,4.112385,3.474,2110.0,9.65749,5659.0,2.14
400.01,KP,3.6344447,3.871,9230.0,14.25,6272.0,1.42
4000.01,PC,3.7027104,3.572,12813.0,21.058,7493.0,1.9
4001.01,PC,4.8982659,2.874,2055.0,4.84123,5696.0,1.09
4002.01,FP,3.3378852,3.261,5564.0,19.0038,6274.0,2.15
4003.01,PC,3.9606593,3.442,5810.0,10.7218,6647.0,1.4
4004.01,PC,5.3798996,2.85,8550.0,7.09264,4930.3,0.76
4005.01,FP,3.8471662,2.214,1770.0,7.48475,5115.0,1.69
4006.01,FA,3.0491667,4.0262835,6641.051542,,4579.5,
4007.01,PC,4.5432349,3.609,12236.0,12.5868,7998.0,1.16
4008.01,FP,2.8278059,2.174,650.0,4.22619,6603.0,1.62
4009.01,PC,4.3271416,2.382,5340.0,14.5369,5994.0,1.91
401.01,FP,2.48548,2.621,160.0,1.28248,5928.0,0.96
4010.01,CP,5.4146235,2.9417261,4983.0756289,6.6139476,4888.0,0.880213
4010.02,CP,14.7091662,3.6278152,5047.9326311,6.5471787,4888.0,0.880213
4010.03,CP,1.3483075,1.7568331,1206.3535884,3.1949876,4888.0,0.880213
4011.01,PC,4.3359117,3.461,8530.0,13.9797,5815.0,1.51
4256.01,FP,1.0962372,2.336,2460.0,15.7533,6519.0,3.25
4257.01,FP,4.6512523,2.251,3110.0,6.22936,7192.0,1.1
4258.01,FP,3.8505662,2.499,6070.0,16.5768,6353.0,2.13
4259.01,PC,8.9612626,1.8325932,11333.9389745,17.0901716,5435.5,1.1706899
426.01,PC,1.3205037,2.0155519,469.4537481,2.1611735,5731.0,0.98926
4260.01,PC,5.4588359,4.555,3290.0,8.59319,6349.0,1.41
4261.01,FP,1.5040804,2.955,6130.0,,3810.2,
4262.01,PC,5.9977892,4.4957853,7349.0892262,11.3637133,6613.0,1.2860301
4263.01,FP,0.8334976,1.452144,3841.4834968,9.0185699,6071.0,1.3925
4264.01,PC,3.1580472,2.6816352,7782.0821448,8.3204,7606.3,1.01
4265.01,FP,3.7353995,1.836,2360.0,8.61993,5895.0,1.53
4266.01,PC,0.8118585,1.102,6450.0,16.3456,5051.7,1.97
4267.01,APC,1.2125595,1.344,5110.0,11.1279,6719.0,1.48
4268.01,FP,0.8133123,1.079,310.0,4.37963,8265.0,2.12
4269.01,PC,4.5766182,4.912,3770.0,,5816.5,
427.01,APC,0.6090253,1.099,6100.0,15.1945,5271.7,1.02
4270.01,CP,3.4671474,2.405,4770.0,11.6401,5886.0,1.58
4271.01,PC,4.5016988,4.716,4360.0,,5829.0,
4272.01,PC,2.7302636,2.645,9410.0,13.7961,6307.0,1.39
4488.01,KP,4.45417,2.27143,21409.0524466,13.8017218,5353.54,0.922087
4489.01,KP,2.7974757,2.2149132,18699.8504805,12.0149088,5477.0,0.867368
449.01,KP,2.1751729,4.7918806,7780.6435196,18.7874019,6291.0,2.0625999
4490.01,KP,2.0523417,2.1224957,34476.0907387,22.5105621,5767.0,1.16875
4491.01,CP,5.006622,1.66,1290.0,2.22447,4006.0,0.6
4492.01,PC,4.4331838,3.856,9166.0,12.5157,5667.0,1.26
4493.01,PC,1.5076298,1.93,280.0,4.68666,4954.0,2.82
4494.01,PC,32.535016,3.67,3821.0,,6303.8,
4495.01,CP,5.1830043,2.783,670.0,3.63045,6156.0,1.34
4495.02,PC,2.5693728,2.471,290.0,2.18392,6156.0,1.34
4496.01,PC,1.18803,1.322,3840.0,,,
4497.01,PC,3.6001959,2.887,7820.0,16.1928,7172.0,1.75
4498.01,FP,5.3073459,3.714,200.0,2.05347,5821.4,1.42
4499.01,PC,3.4902115,2.449,366.0,2.05978,6111.0,1.09
4499.02,PC,5.5387718,3.163,439.0,2.07738,6111.0,1.09
450.01,APC,10.7148661,2.1121584,56325.9173745,14.037554,3054.0,0.422267
4500.01,FP,1.773346,3.291,710.0,7.95884,6802.0,3.08
4501.01,PC,2.0348789,2.379,176.0,3.57655,8279.0,2.94
4726.01,PC,4.2971136,2.775,26010.0,14.1426,5203.0,0.85
4727.01,PC,7.151653,1.193,11740.0,22.4773,5635.0,1.14
4728.01,PC,6.0879495,1.639,26720.0,12.8134,3971.0,0.66
4729.01,PC,6.9279673,1.868,6830.0,9.55039,5950.0,1.04
473.01,KP,1.5732848,2.4285285,16875.7909849,14.7247524,5400.0,1.09539
4730.01,PC,4.0681112,3.284,2150.0,9.75584,7070.0,1.78
4731.01,PC,1.4553693,1.236,9810.0,13.4308,6344.5,1.25
4732.01,PC,1.8911553,1.085,14530.0,21.7999,5711.0,1.01
4733.01,PC,5.3054422,3.785,18200.0,17.4742,6473.0,1.27
4734.01,PC,6.2356356,5.544,2470.0,9.02698,5854.0,1.76
4735.01,PC,3.541053,2.031,21620.0,,,
4736.01,PC,2.8564778,4.678,5320.0,21.5886,5777.0,1.65
4737.01,CP,9.3202467,4.963,2200.0,7.8768,5916.0,1.67
4738.01,FP,4.6498719,4.995,8110.0,16.6839,9056.0,1.78
4739.01,APC,8.1703609,3.365,9410.0,22.3829,8190.0,2.1
474.01,KP,2.5167257,2.5896099,16406.5457432,12.9083148,5403.0,0.982638
4740.01,PC,5.7728793,3.883,6900.0,,,
4741.01,PC,2.4849639,2.977,6830.0,14.0194,6252.0,1.6
4742.01,PC,4.1034672,2.918,6920.0,10.5038,6753.0,1.27
4012.01,PC,1.82544,1.744,21650.0,11.7503,4324.0,0.77
4013.01,PC,2.6325313,4.167,4220.0,15.2766,5407.0,2.42
4014.01,PC,2.8067423,1.997,17630.0,13.4381,5863.0,0.98
4015.01,PC,4.7427131,3.115,13560.0,17.876,5947.0,1.51
4016.01,PC,1.8137851,1.29,3625.0,,4032.5,
4016.02,PC,4.3962009,3.9496949,4441.9711318,,4032.5,
4017.01,PC,7.0423707,2.687,5890.0,14.7821,4892.0,1.88
4018.01,PC,3.0755983,1.617,6482.0,,4355.4,
4019.01,FP,2.2963814,2.649,7950.0,20.9239,6620.0,1.87
402.01,CP,4.7559737,2.5469696,398.6310113,1.725417,5175.2,0.841842
402.02,CP,17.1807214,2.1004813,680.1385904,2.1954034,5175.2,0.841842
4020.01,FA,3.2174446,3.8917348,11554.503179,,,
4021.01,PC,5.1175439,1.483,3090.0,12.6029,6429.0,2.07
4022.01,PC,7.2089041,3.445,6140.0,,,
4023.01,PC,2.7991658,2.157,9180.0,,4841.6,
4024.01,PC,6.3262148,5.353,4928.0,12.5231,5842.0,1.9
4025.01,PC,16.2840915,6.45,4600.0,7.99273,5770.0,1.2
4026.01,PC,3.1239771,2.73696,4477.1379466,,4861.0,
4027.01,PC,3.6074546,2.197,1168.0,2.69934,5593.0,0.91
4273.01,PC,2.9346956,3.447,11160.0,23.898,6728.0,2.23
4274.01,PC,0.4459299,1.266,14630.0,20.4459,8878.0,1.7
4275.01,FP,0.7617828,2.0029797,3487.6353826,,6132.7,
4276.01,PC,11.851162,3.1401245,5066.6012319,,4983.0,
4277.01,PC,3.2738129,3.306,13200.0,14.6729,5976.0,1.27
4278.01,PC,1.7519943,1.624,4360.0,9.23623,5483.0,1.39
4279.01,FP,2.0976705,3.3618036,2503.6856881,14.488932,5914.8,2.7729599
428.01,APC,0.6333315,0.404,320.0,6.24344,5713.0,2.35
4280.01,PC,3.518972,3.21,13820.0,13.7987,5972.0,1.16
4281.01,FP,5.7626055,3.963,7420.0,,5558.7,
4282.01,PC,13.5098037,2.695,24500.0,16.3981,5780.0,0.94
4283.01,PC,3.0131053,2.207,13660.0,17.061,6838.0,1.4
4284.01,PC,3.5008785,4.9601804,6338.2982031,14.5866828,5759.0,1.8056901
4285.01,APC,1.1703152,1.319,5380.0,9.82528,6328.0,1.23
4286.01,PC,1.0268508,2.172,1430.0,3.2806,4938.0,0.85
4287.01,PC,4.2337624,2.413,5740.0,14.6498,6387.0,1.86
4288.01,PC,6.0597,1.242,8270.0,8.06637,5036.0,0.82
4289.01,PC,2.9757428,4.43,6820.0,18.7018,6025.0,2.18
429.01,PC,,9.528,7525.67,9.33426,5216.0,0.98
4502.01,FP,0.8560277,1.587,247.0,3.15801,11798.0,2.38
4503.01,PC,710.6982018,7.1450196,691.3914728,2.0928405,5334.0,0.796254
4504.01,CP,82.9294114,7.4967507,13067.7332328,11.4756331,5271.0,0.960919
4504.02,CP,2.4261538,2.1344641,754.8303067,2.6600255,5271.0,0.960919
4505.01,PC,19.4723789,7.7309404,7062.8806063,17.3337286,7182.7,1.9674799
4506.01,PC,5.4107024,0.7211954,22498.1066362,2.9859726,2938.0,0.185013
4507.01,PC,104.6162557,9.3317949,6111.4633395,15.8235575,6115.26,1.97585
4508.01,PC,3.4672779,0.4055928,3657.0603553,2.1135466,3383.0,0.332564
4509.01,PC,,6.4567709,3177.6204985,10.4883207,6930.0,1.81171
451.01,CP,16.364873,4.0478302,2075.0944118,3.9248322,5481.0,0.856226
451.02,CP,1.8586624,2.0525797,497.6683497,1.9323657,5481.0,0.856226
451.03,CP,9.1910792,3.055677,940.8500219,2.7251006,5481.0,0.856226
